 2024-02-06T05:01:54.926+0000 W  CONTROL  [main] Option: sslMode is deprecated. Please use tlsMode instead.
 2024-02-06T11:01:25.639Z I  NETWORK  [listener] connection accepted from 127.0.0.1:41644 #15 (10 connections now open)
 2024-02-06T11:01:25.641Z I  NETWORK  [conn15] received client metadata from 127.0.0.1:41644 conn15: { driver: { name: "mongoc", version: "1.16.2" }, os: { type: "Linux", name: "Amazon Linux AMI", version: "2018.03", architecture: "x86_64" }, platform: "cfg=0x00001620c9 posix=200112 stdc=201710 CC=GCC 9.1.0 CFLAGS="-g -fstack-protector-strong -static-libgcc -L/opt/splunk-home/lib/static-libstdc" LDFLA..." }
 2024-02-06T11:01:25.674Z I  ACCESS   [conn15] Successfully authenticated as principal __system on local from client 127.0.0.1:41644
 2024-02-06T11:01:25.674Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 100, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.675Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.675Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.676Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.676Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.676Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.677Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.677Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.677Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.678Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.678Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.679Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.679Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.679Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.680Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.680Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.680Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.681Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.681Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.682Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.682Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.682Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.683Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.683Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.683Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.684Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.684Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.684Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.685Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.685Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.686Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.686Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.686Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.687Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.687Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.688Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.688Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.688Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.689Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.689Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.689Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.690Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.690Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.691Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.691Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.691Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.692Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.692Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.693Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.693Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.693Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.694Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T11:01:25.694Z I  COMMAND  [conn15] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T12:55:38.295Z I  NETWORK  [conn14] end connection 127.0.0.1:41642 (9 connections now open)
 2024-02-06T12:55:38.295Z I  NETWORK  [conn15] end connection 127.0.0.1:41644 (8 connections now open)
 2024-02-06T12:55:38.295Z I  NETWORK  [conn9] end connection 127.0.0.1:41632 (7 connections now open)
 2024-02-06T12:55:38.295Z I  NETWORK  [conn10] end connection 127.0.0.1:41634 (6 connections now open)
 2024-02-06T12:55:38.297Z I  CONTROL  [signalProcessingThread] got signal 15 (Terminated), will terminate after current cmd ends
 2024-02-06T12:55:38.297Z I  REPL     [signalProcessingThread] Stepping down the ReplicationCoordinator for shutdown, waitTime: 10000ms
 2024-02-06T12:55:38.297Z I  SHARDING [signalProcessingThread] Shutting down the WaitForMajorityService
 2024-02-06T12:55:38.297Z I  CONTROL  [signalProcessingThread] Shutting down the LogicalSessionCache
 2024-02-06T12:55:38.297Z I  NETWORK  [signalProcessingThread] shutdown: going to close listening sockets...
 2024-02-06T12:55:38.297Z I  NETWORK  [signalProcessingThread] Shutting down the global connection pool
 2024-02-06T12:55:38.297Z I  STORAGE  [signalProcessingThread] Shutting down the FlowControlTicketholder
 2024-02-06T12:55:38.297Z I  -        [signalProcessingThread] Stopping further Flow Control ticket acquisitions.
 2024-02-06T12:55:38.297Z I  STORAGE  [signalProcessingThread] Shutting down the PeriodicThreadToAbortExpiredTransactions
 2024-02-06T12:55:38.297Z I  STORAGE  [signalProcessingThread] Shutting down the PeriodicThreadToDecreaseSnapshotHistoryIfNotNeeded
 2024-02-06T12:55:38.298Z I  REPL     [signalProcessingThread] Shutting down the ReplicationCoordinator
 2024-02-06T12:55:38.298Z I  REPL     [signalProcessingThread] shutting down replication subsystems
 2024-02-06T12:55:38.298Z I  REPL     [signalProcessingThread] Stopping replication reporter thread
 2024-02-06T12:55:38.298Z I  REPL     [signalProcessingThread] Stopping replication fetcher thread
 2024-02-06T12:55:38.298Z I  REPL     [signalProcessingThread] Stopping replication applier thread
 2024-02-06T12:55:38.298Z I  REPL     [rsBackgroundSync] Stopping replication producer
 2024-02-06T12:55:38.466Z I  REPL     [rsSync-0] Finished oplog application
 2024-02-06T12:55:38.471Z I  REPL     [signalProcessingThread] Stopping replication storage threads
 2024-02-06T12:55:38.471Z I  ASIO     [RS] Killing all outstanding egress activity.
 2024-02-06T12:55:38.471Z I  ASIO     [RS] Killing all outstanding egress activity.
 2024-02-06T12:55:38.471Z I  ASIO     [Replication] Killing all outstanding egress activity.
 2024-02-06T12:55:38.471Z I  SHARDING [signalProcessingThread] Shutting down the ShardingInitializationMongoD
 2024-02-06T12:55:38.471Z I  REPL     [signalProcessingThread] Enqueuing the ReplicationStateTransitionLock for shutdown
 2024-02-06T12:55:38.471Z I  -        [signalProcessingThread] Killing all operations for shutdown
 2024-02-06T12:55:38.471Z I  COMMAND  [signalProcessingThread] Shutting down all open transactions
 2024-02-06T12:55:38.471Z I  REPL     [signalProcessingThread] Acquiring the ReplicationStateTransitionLock for shutdown
 2024-02-06T12:55:38.471Z I  INDEX    [signalProcessingThread] Shutting down the IndexBuildsCoordinator
 2024-02-06T12:55:38.471Z I  NETWORK  [signalProcessingThread] Shutting down the ReplicaSetMonitor
 2024-02-06T12:55:38.471Z I  REPL     [signalProcessingThread] Shutting down the LogicalTimeValidator
 2024-02-06T12:55:38.472Z I  CONTROL  [signalProcessingThread] Shutting down free monitoring
 2024-02-06T12:55:38.472Z I  FTDC     [signalProcessingThread] Shutting down full-time data capture
 2024-02-06T12:55:38.472Z I  FTDC     [signalProcessingThread] Shutting down full-time diagnostic data capture
 2024-02-06T12:55:38.479Z I  STORAGE  [signalProcessingThread] Shutting down the HealthLog
 2024-02-06T12:55:38.479Z I  STORAGE  [signalProcessingThread] Shutting down the storage engine
 2024-02-06T12:55:38.479Z I  STORAGE  [signalProcessingThread] Deregistering all the collections
 2024-02-06T12:55:38.479Z I  STORAGE  [WTOplogJournalThread] Oplog journal thread loop shutting down
 2024-02-06T12:55:38.479Z I  STORAGE  [signalProcessingThread] Timestamp monitor shutting down
 2024-02-06T12:55:38.479Z I  STORAGE  [signalProcessingThread] WiredTigerKVEngine shutting down
 2024-02-06T12:55:38.480Z I  STORAGE  [signalProcessingThread] Shutting down session sweeper thread
 2024-02-06T12:55:38.480Z I  STORAGE  [signalProcessingThread] Finished shutting down session sweeper thread
 2024-02-06T12:55:38.480Z I  STORAGE  [signalProcessingThread] Shutting down journal flusher thread
 2024-02-06T12:55:38.508Z I  STORAGE  [signalProcessingThread] Finished shutting down journal flusher thread
 2024-02-06T12:55:38.508Z I  STORAGE  [signalProcessingThread] Shutting down checkpoint thread
 2024-02-06T12:55:38.508Z I  STORAGE  [signalProcessingThread] Finished shutting down checkpoint thread
 2024-02-06T12:55:38.556Z I  STORAGE  [signalProcessingThread] shutdown: removing fs lock...
 2024-02-06T12:55:38.556Z I  -        [signalProcessingThread] Dropping the scope cache for shutdown
 2024-02-06T12:55:38.556Z I  CONTROL  [signalProcessingThread] now exiting
 2024-02-06T12:55:38.556Z I  CONTROL  [signalProcessingThread] shutting down with code:0
 2024-02-06T12:55:53.206+0000 W  CONTROL  [main] Option: sslMode is deprecated. Please use tlsMode instead.
 2024-02-06T12:55:53.206+0000 W  CONTROL  [main] Option: sslPEMKeyFile is deprecated. Please use tlsCertificateKeyFile instead.
 2024-02-06T12:55:53.206+0000 W  CONTROL  [main] Option: sslPEMKeyPassword is deprecated. Please use tlsCertificateKeyFilePassword instead.
 2024-02-06T12:55:53.206+0000 W  CONTROL  [main] Option: sslCipherConfig is deprecated. Please use tlsCipherConfig instead.
 2024-02-06T12:55:53.206+0000 W  CONTROL  [main] Option: sslAllowInvalidHostnames is deprecated. Please use tlsAllowInvalidHostnames instead.
 2024-02-06T12:55:53.207Z W  CONTROL  [main] net.tls.tlsCipherConfig is deprecated. It will be removed in a future release.
 2024-02-06T12:55:53.226Z W  NETWORK  [main] Server certificate has no compatible Subject Alternative Name. This may prevent TLS clients from connecting
 2024-02-06T12:55:53.228Z W  ASIO     [main] No TransportLayer configured during NetworkInterface startup
 2024-02-06T12:55:53.372Z I  CONTROL  [initandlisten] MongoDB starting : pid=3288 port=8191 dbpath=/opt/splunk/var/lib/splunk/kvstore/mongo 64-bit host=ip-10-0-3-3
 2024-02-06T12:55:53.372Z I  CONTROL  [initandlisten] db version v4.2.17-linux-splunk-v4
 2024-02-06T12:55:53.372Z I  CONTROL  [initandlisten] git version: be089838c55d33b6f6039c4219896ee4a3cd704f
 2024-02-06T12:55:53.372Z I  CONTROL  [initandlisten] OpenSSL version: OpenSSL 1.0.2zi-fips  1 Aug 2023
 2024-02-06T12:55:53.372Z I  CONTROL  [initandlisten] allocator: tcmalloc
 2024-02-06T12:55:53.372Z I  CONTROL  [initandlisten] modules: none
 2024-02-06T12:55:53.372Z I  CONTROL  [initandlisten] build environment:
 2024-02-06T12:55:53.372Z I  CONTROL  [initandlisten]     distmod: rhel62
 2024-02-06T12:55:53.372Z I  CONTROL  [initandlisten]     distarch: x86_64
 2024-02-06T12:55:53.372Z I  CONTROL  [initandlisten]     target_arch: x86_64
 2024-02-06T12:55:53.372Z I  CONTROL  [initandlisten] options: { net: { bindIp: "0.0.0.0", port: 8191, tls: { allowInvalidHostnames: true, certificateKeyFile: "/opt/splunk/etc/auth/server.pem", certificateKeyFilePassword: "<password>", disabledProtocols: "noTLS1_0,noTLS1_1", mode: "requireTLS", tlsCipherConfig: "ECDHE-ECDSA-AES256-GCM-SHA384:ECDHE-RSA-AES256-GCM-SHA384:ECDHE-ECDSA-AES128-GCM-SHA256:ECDHE-RSA-AES128-GCM-SHA256:ECDHE-ECDSA-AES256-SHA384:ECDHE-RS..." }, unixDomainSocket: { enabled: false } }, replication: { oplogSizeMB: 200, replSet: "A7E1805D-45C6-44A6-8F41-DCD62F97B6BC" }, security: { javascriptEnabled: false, keyFile: "/opt/splunk/var/lib/splunk/kvstore/mongo/splunk.key" }, setParameter: { enableLocalhostAuthBypass: "0", oplogFetcherSteadyStateMaxFetcherRestarts: "0" }, storage: { dbPath: "/opt/splunk/var/lib/splunk/kvstore/mongo", engine: "wiredTiger", wiredTiger: { engineConfig: { cacheSizeGB: 0.45 } } }, systemLog: { timeStampFormat: "iso8601-utc" } }
 2024-02-06T12:55:53.385Z I  STORAGE  [initandlisten] 
 2024-02-06T12:55:53.385Z I  STORAGE  [initandlisten] ** WARNING: Using the XFS filesystem is strongly recommended with the WiredTiger storage engine
 2024-02-06T12:55:53.385Z I  STORAGE  [initandlisten] **          See http://dochub.mongodb.org/core/prodnotes-filesystem
 2024-02-06T12:55:53.385Z I  STORAGE  [initandlisten] wiredtiger_open config: create,cache_size=460M,cache_overflow=(file_max=0M),session_max=33000,eviction=(threads_min=4,threads_max=4),config_base=false,statistics=(fast),log=(enabled=true,archive=true,path=journal,compressor=snappy),file_manager=(close_idle_time=100000,close_scan_interval=10,close_handle_minimum=250),statistics_log=(wait=0),verbose=[recovery_progress,checkpoint_progress],
 2024-02-06T12:55:55.284Z I  STORAGE  [initandlisten] WiredTiger message [1707224155:284667][3288:0x7f503c4f8b40], txn-recover: Recovering log 8 through 9
 2024-02-06T12:55:55.665Z I  STORAGE  [initandlisten] WiredTiger message [1707224155:665031][3288:0x7f503c4f8b40], txn-recover: Recovering log 9 through 9
 2024-02-06T12:55:56.325Z I  STORAGE  [initandlisten] WiredTiger message [1707224156:325365][3288:0x7f503c4f8b40], txn-recover: Main recovery loop: starting at 8/427776 to 9/256
 2024-02-06T12:55:56.942Z I  STORAGE  [initandlisten] WiredTiger message [1707224156:942760][3288:0x7f503c4f8b40], txn-recover: Recovering log 8 through 9
 2024-02-06T12:55:57.230Z I  STORAGE  [initandlisten] WiredTiger message [1707224157:230976][3288:0x7f503c4f8b40], txn-recover: Recovering log 9 through 9
 2024-02-06T12:55:57.601Z I  STORAGE  [initandlisten] WiredTiger message [1707224157:601711][3288:0x7f503c4f8b40], txn-recover: Set global recovery timestamp: (1707224133, 1)
 2024-02-06T12:55:57.646Z I  RECOVERY [initandlisten] WiredTiger recoveryTimestamp. Ts: Timestamp(1707224133, 1)
 2024-02-06T12:55:57.648Z I  STORAGE  [initandlisten] No table logging settings modifications are required for existing WiredTiger tables. Logging enabled? 0
 2024-02-06T12:55:57.650Z I  STORAGE  [initandlisten] Starting OplogTruncaterThread local.oplog.rs
 2024-02-06T12:55:57.650Z I  STORAGE  [initandlisten] The size storer reports that the oplog contains 3175 records totaling to 463492 bytes
 2024-02-06T12:55:57.650Z I  STORAGE  [initandlisten] Sampling the oplog to determine where to place markers for truncation
 2024-02-06T12:55:57.651Z I  STORAGE  [initandlisten] Sampling from the oplog between Feb  6 05:02:31:1 and Feb  6 12:55:33:1 to determine where to place markers for truncation
 2024-02-06T12:55:57.651Z I  STORAGE  [initandlisten] Taking 0 samples and assuming that each section of oplog contains approximately 119716 records totaling to 17476349 bytes
 2024-02-06T12:55:57.651Z I  STORAGE  [initandlisten] WiredTiger record store oplog processing took 1ms
 2024-02-06T12:55:57.666Z I  STORAGE  [initandlisten] Timestamp monitor starting
 2024-02-06T12:55:57.683Z I  CONTROL  [initandlisten] ** WARNING: This server will not perform X.509 hostname validation
 2024-02-06T12:55:57.683Z I  CONTROL  [initandlisten] ** This may allow your server to make or accept connections to
 2024-02-06T12:55:57.683Z I  CONTROL  [initandlisten] ** untrusted parties
 2024-02-06T12:55:57.683Z I  CONTROL  [initandlisten] 
 2024-02-06T12:55:57.684Z I  CONTROL  [initandlisten] ** WARNING: No client certificate validation can be performed since no CA file has been provided
 2024-02-06T12:55:57.684Z I  CONTROL  [initandlisten] **          Please specify an sslCAFile parameter.
 2024-02-06T12:55:57.742Z I  STORAGE  [initandlisten] Flow Control is enabled on this deployment.
 2024-02-06T12:55:57.749Z I  FTDC     [initandlisten] Initializing full-time diagnostic data capture with directory '/opt/splunk/var/lib/splunk/kvstore/mongo/diagnostic.data'
 2024-02-06T12:55:57.763Z I  REPL     [initandlisten] Rollback ID is 1
 2024-02-06T12:55:57.766Z I  REPL     [initandlisten] Recovering from stable timestamp: Timestamp(1707224133, 1) (top of oplog: { ts: Timestamp(1707224133, 1), t: 8 }, appliedThrough: { ts: Timestamp(0, 0), t: -1 }, TruncateAfter: Timestamp(0, 0))
 2024-02-06T12:55:57.772Z I  REPL     [initandlisten] Starting recovery oplog application at the stable timestamp: Timestamp(1707224133, 1)
 2024-02-06T12:55:57.772Z I  REPL     [initandlisten] No oplog entries to apply for recovery. Start point is at the top of the oplog.
 2024-02-06T12:55:57.782Z I  REPL     [replexec-0] New replica set config in use: { _id: "A7E1805D-45C6-44A6-8F41-DCD62F97B6BC", version: 1, protocolVersion: 1, writeConcernMajorityJournalDefault: true, members: [ { _id: 0, host: "127.0.0.1:8191", arbiterOnly: false, buildIndexes: true, hidden: false, priority: 1.0, tags: { instance: "A7E1805D-45C6-44A6-8F41-DCD62F97B6BC", all: "all" }, slaveDelay: 0, votes: 1 } ], settings: { chainingAllowed: true, heartbeatIntervalMillis: 2000, heartbeatTimeoutSecs: 10, electionTimeoutMillis: 10000, catchUpTimeoutMillis: -1, catchUpTakeoverDelayMillis: 30000, getLastErrorModes: {}, getLastErrorDefaults: { w: 1, wtimeout: 0 }, replicaSetId: ObjectId('65c1bd676470e81798980a9c') } }
 2024-02-06T12:55:57.782Z I  REPL     [replexec-0] This node is 127.0.0.1:8191 in the config
 2024-02-06T12:55:57.782Z I  REPL     [replexec-0] transition to STARTUP2 from STARTUP
 2024-02-06T12:55:57.782Z I  REPL     [replexec-0] Starting replication storage threads
 2024-02-06T12:55:57.783Z I  REPL     [replexec-0] transition to RECOVERING from STARTUP2
 2024-02-06T12:55:57.783Z I  REPL     [replexec-0] Starting replication fetcher thread
 2024-02-06T12:55:57.783Z I  REPL     [replexec-0] Starting replication applier thread
 2024-02-06T12:55:57.783Z I  REPL     [replexec-0] Starting replication reporter thread
 2024-02-06T12:55:57.785Z I  REPL     [rsSync-0] Starting oplog application
 2024-02-06T12:55:57.786Z I  REPL     [rsSync-0] transition to SECONDARY from RECOVERING
 2024-02-06T12:55:57.786Z I  ELECTION [rsSync-0] conducting a dry run election to see if we could be elected. current term: 8
 2024-02-06T12:55:57.791Z I  ELECTION [replexec-0] dry election run succeeded, running for election in term 9
 2024-02-06T12:55:57.792Z I  ELECTION [replexec-0] election succeeded, assuming primary role in term 9
 2024-02-06T12:55:57.792Z I  REPL     [replexec-0] transition to PRIMARY from SECONDARY
 2024-02-06T12:55:57.792Z I  REPL     [replexec-0] Resetting sync source to empty, which was :27017
 2024-02-06T12:55:57.792Z I  REPL     [replexec-0] Entering primary catch-up mode.
 2024-02-06T12:55:57.792Z I  REPL     [replexec-0] Exited primary catch-up mode.
 2024-02-06T12:55:57.792Z I  REPL     [replexec-0] Stopping replication producer
 2024-02-06T12:55:57.792Z I  REPL     [ReplBatcher] Oplog buffer has been drained in term 9
 2024-02-06T12:55:57.793Z I  NETWORK  [LogicalSessionCacheRefresh] Starting new replica set monitor for A7E1805D-45C6-44A6-8F41-DCD62F97B6BC/127.0.0.1:8191
 2024-02-06T12:55:57.794Z I  REPL     [RstlKillOpThread] Starting to kill user operations
 2024-02-06T12:55:57.794Z I  REPL     [RstlKillOpThread] Stopped killing user operations
 2024-02-06T12:55:57.794Z I  REPL     [RstlKillOpThread] State transition ops metrics: { lastStateTransition: "stepUp", userOpsKilled: 0, userOpsRunning: 0 }
 2024-02-06T12:55:57.795Z I  REPL     [rsSync-0] transition to primary complete; database writes are now permitted
 2024-02-06T12:55:57.798Z I  CONNPOOL [ReplicaSetMonitor-TaskExecutor] Connecting to 127.0.0.1:8191
 2024-02-06T12:55:57.819Z I  NETWORK  [listener] Listening on 0.0.0.0
 2024-02-06T12:55:57.819Z I  NETWORK  [listener] waiting for connections on port 8191 ssl
